cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,patrol_boro,station_name,vic_age_group,vic_race,vic_sex,complaint_date,year,month,day,quarter,is_felony
318203992,2025-12-31,15:20:00,,(null),66,2025-12-31T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,918.0,RECKLESS DRIVING,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),990399,164172,(null),(null),(null),,40.61728848,-73.9778514,"(40.61728848, -73.9778514)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-31,2025,12,31,4,0
318184134,2025-12-30,23:00:00,2025-12-31T00:00:00.000,06:00:00,45,2025-12-31T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1035522,237621,(null),(null),(null),,40.818751,-73.814761,"(40.818751, -73.814761)",PATROL BORO BRONX,(null),25-44,WHITE,M,2025-12-30,2025,12,30,4,1
318203972,2025-12-24,13:00:00,2025-12-24T00:00:00.000,13:30:00,44,2025-12-31T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008646,242366,(null),(null),(null),,40.831891,-73.911841,"(40.831891, -73.911841)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,M,2025-12-24,2025,12,24,4,0
318206258,2025-12-31,21:15:00,2025-12-31T00:00:00.000,21:25:00,33,2025-12-31T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1000275,243616,25-44,WHITE HISPANIC,F,,40.835341,-73.94209,"(40.835341, -73.94209)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,F,2025-12-31,2025,12,31,4,0
318200277,2025-12-31,12:12:00,2025-12-31T00:00:00.000,14:40:00,30,2025-12-31T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),73352,996915,237313,(null),(null),(null),,40.818046,-73.954244,"(40.818046, -73.954244)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F,2025-12-31,2025,12,31,4,0
318172894,2025-12-31,01:13:00,2025-12-31T00:00:00.000,01:27:00,48,2025-12-31T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1015670,251490,25-44,UNKNOWN,M,,40.856911,-73.886418,"(40.856911, -73.886418)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,E,2025-12-31,2025,12,31,4,0
318206369,2025-12-31,21:05:00,2025-12-31T00:00:00.000,21:13:00,122,2025-12-31T00:00:00.000,358,OFFENSES INVOLVING FRAUD,705.0,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,STATEN ISLAND,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),959026,157881,25-44,WHITE,M,,40.59998721,-74.09083289,"(40.59998721, -74.09083289)",PATROL BORO STATEN ISLAND,(null),UNKNOWN,UNKNOWN,E,2025-12-31,2025,12,31,4,0
318179008,2025-12-31,03:00:00,2025-12-31T00:00:00.000,03:09:00,23,2025-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),998495,229943,UNKNOWN,BLACK,M,,40.797814,-73.948551,"(40.797814, -73.948551)",PATROL BORO MAN NORTH,(null),18-24,ASIAN / PACIFIC ISLANDER,M,2025-12-31,2025,12,31,4,0
318203983,2025-12-31,15:28:00,2025-12-31T00:00:00.000,15:38:00,60,2025-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),995003,149388,45-64,WHITE,M,,40.576715,-73.96129,"(40.576715, -73.96129)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F,2025-12-31,2025,12,31,4,0
318185380,2025-12-31,01:55:00,2025-12-31T00:00:00.000,01:57:00,109,2025-12-31T00:00:00.000,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1031411,214829,UNKNOWN,UNKNOWN,M,,40.756217,-73.829771,"(40.756217, -73.829771)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-31,2025,12,31,4,1
318170925,2025-12-30,23:40:00,2025-12-31T00:00:00.000,00:27:00,101,2025-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1053613,157672,18-24,BLACK,M,,40.599187,-73.750221,"(40.599187, -73.750221)",PATROL BORO QUEENS SOUTH,(null),18-24,BLACK,M,2025-12-30,2025,12,30,4,0
318205007,2025-12-31,20:30:00,2025-12-31T00:00:00.000,20:39:00,76,2025-12-31T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),982754,187573,25-44,BLACK,M,,40.68152115,-74.00539375,"(40.68152115, -74.00539375)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-31,2025,12,31,4,0
318178362,2025-12-30,23:10:00,2025-12-31T00:00:00.000,00:29:00,18,2025-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),986665,217197,25-44,BLACK,F,,40.762841,-73.991284,"(40.762841, -73.991284)",PATROL BORO MAN SOUTH,(null),<18,UNKNOWN,F,2025-12-30,2025,12,30,4,0
318193007,2025-12-31,09:30:00,2025-12-31T00:00:00.000,10:00:00,121,2025-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),945028,159077,UNKNOWN,UNKNOWN,U,,40.603229,-74.141247,"(40.603229, -74.141247)",PATROL BORO STATEN ISLAND,(null),45-64,WHITE,F,2025-12-31,2025,12,31,4,0
318192981,2025-12-31,09:00:00,2025-12-31T00:00:00.000,09:05:00,79,2025-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998042,191486,18-24,UNKNOWN,F,,40.692259,-73.950264,"(40.692259, -73.950264)",PATROL BORO BKLYN NORTH,(null),18-24,WHITE,F,2025-12-31,2025,12,31,4,0
318321469,2025-12-31,22:00:00,2025-12-31T00:00:00.000,22:15:00,109,2025-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1030542,216458,25-44,ASIAN / PACIFIC ISLANDER,M,,40.760691,-73.832898,"(40.760691, -73.832898)",PATROL BORO QUEENS NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,M,2025-12-31,2025,12,31,4,0
318190151,2025-12-31,04:30:00,2025-12-31T00:00:00.000,04:36:00,112,2025-12-31T00:00:00.000,109,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1023531,206106,UNKNOWN,UNKNOWN,U,,40.73230276,-73.85826622,"(40.73230276, -73.85826622)",PATROL BORO QUEENS NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,M,2025-12-31,2025,12,31,4,1
318202698,2025-12-25,08:00:00,2025-12-31T00:00:00.000,05:04:00,67,2025-12-31T00:00:00.000,341,PETIT LARCENY,353.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998019,176000,(null),(null),(null),,40.649756,-73.95038,"(40.649756, -73.95038)",PATROL BORO BKLYN SOUTH,(null),18-24,WHITE HISPANIC,F,2025-12-25,2025,12,25,4,0
318265298,2025-12-31,13:40:00,2025-12-31T00:00:00.000,14:01:00,23,2025-12-31T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1002308,228866,25-44,WHITE HISPANIC,M,,40.794852,-73.934781,"(40.794852, -73.934781)",PATROL BORO MAN NORTH,(null),45-64,UNKNOWN,M,2025-12-31,2025,12,31,4,0
318205036,2025-12-31,17:00:00,2025-12-31T00:00:00.000,17:30:00,106,2025-12-31T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,(null),(null),(null),1033389,189532,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,40.68677,-73.822818,"(40.68677, -73.822818)",PATROL BORO QUEENS SOUTH,(null),18-24,ASIAN / PACIFIC ISLANDER,F,2025-12-31,2025,12,31,4,0
318203967,2025-12-31,03:00:00,2025-12-31T00:00:00.000,17:00:00,42,2025-12-31T00:00:00.000,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1016885,243883,UNKNOWN,UNKNOWN,U,,40.836028,-73.882062,"(40.836028, -73.882062)",PATROL BORO BRONX,(null),25-44,BLACK,M,2025-12-31,2025,12,31,4,0
318185364,2025-12-31,03:54:00,2025-12-31T00:00:00.000,03:56:00,88,2025-12-31T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991919,190893,UNKNOWN,UNKNOWN,U,,40.690639,-73.972346,"(40.690639, -73.972346)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK HISPANIC,F,2025-12-31,2025,12,31,4,0
318206360,2025-12-31,17:53:00,2025-12-31T00:00:00.000,18:04:00,112,2025-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1024399,198398,25-44,BLACK,M,,40.711151,-73.85518,"(40.711151, -73.85518)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-31,2025,12,31,4,0
318190156,2025-12-31,10:00:00,2025-12-31T00:00:00.000,10:14:00,114,2025-12-31T00:00:00.000,107,BURGLARY,231.0,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008696,214564,UNKNOWN,UNKNOWN,U,,40.75557128,-73.9117631,"(40.75557128, -73.9117631)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-31,2025,12,31,4,1
318196670,2025-12-31,07:12:00,2025-12-31T00:00:00.000,07:15:00,102,2025-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1023074,191574,UNKNOWN,WHITE HISPANIC,U,,40.692427,-73.859998,"(40.692427, -73.859998)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-31,2025,12,31,4,0
318205024,2025-12-31,19:37:00,2025-12-31T00:00:00.000,19:41:00,90,2025-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),995733,197465,UNKNOWN,BLACK,M,,40.708674,-73.95858,"(40.708674, -73.95858)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-31,2025,12,31,4,0
318202750,2025-12-31,14:42:00,2025-12-31T00:00:00.000,14:45:00,112,2025-12-31T00:00:00.000,109,GRAND LARCENY,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,QUEENS,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1026818,201907,UNKNOWN,UNKNOWN,F,,40.720771,-73.846431,"(40.720771, -73.846431)",PATROL BORO QUEENS NORTH,(null),65+,UNKNOWN,F,2025-12-31,2025,12,31,4,1
318202708,2025-12-24,16:00:00,2025-12-24T00:00:00.000,18:00:00,70,2025-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),995870,175002,UNKNOWN,UNKNOWN,U,,40.647019,-73.958125,"(40.647019, -73.958125)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-24,2025,12,24,4,0
318204973,2025-12-31,09:38:00,2025-12-31T00:00:00.000,12:20:00,44,2025-12-31T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1004256,242250,UNKNOWN,WHITE HISPANIC,M,,40.831583,-73.927707,"(40.831583, -73.927707)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,M,2025-12-31,2025,12,31,4,0
318198642,2025-12-16,12:00:00,2025-12-16T00:00:00.000,12:20:00,45,2025-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1031351,254245,UNKNOWN,WHITE,F,,40.864401,-73.829711,"(40.864401, -73.829711)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D,2025-12-16,2025,12,16,4,0
318179012,2025-12-01,00:00:00,2025-12-18T00:00:00.000,23:59:00,42,2025-12-31T00:00:00.000,109,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),73252,1010744,243091,(null),(null),(null),,40.833875,-73.904259,"(40.833875, -73.904259)",PATROL BORO BRONX,(null),45-64,BLACK HISPANIC,F,2025-12-01,2025,12,1,4,1
318184170,2025-12-31,06:30:00,2025-12-31T00:00:00.000,06:38:00,71,2025-12-31T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),995813,181281,25-44,BLACK,M,,40.664252,-73.95832,"(40.664252, -73.95832)",PATROL BORO BKLYN SOUTH,(null),65+,BLACK,M,2025-12-31,2025,12,31,4,1
318184195,2025-12-31,03:00:00,2025-12-31T00:00:00.000,03:25:00,102,2025-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),1032152,190560,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,40.6896,-73.827271,"(40.6896, -73.827271)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-31,2025,12,31,4,0
318202717,2025-12-30,19:30:00,2025-12-31T00:00:00.000,09:30:00,73,2025-12-31T00:00:00.000,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009589,178945,UNKNOWN,UNKNOWN,U,,40.65780309,-73.90867389,"(40.65780309, -73.90867389)",PATROL BORO BKLYN NORTH,(null),18-24,BLACK,M,2025-12-30,2025,12,30,4,1
318202673,2025-12-31,15:15:00,2025-12-31T00:00:00.000,15:20:00,43,2025-12-31T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1022682,242998,25-44,WHITE HISPANIC,F,,40.833575,-73.861119,"(40.833575, -73.861119)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F,2025-12-31,2025,12,31,4,0
318207483,2025-12-31,22:00:00,2025-12-31T00:00:00.000,22:05:00,23,2025-12-31T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998971,225129,18-24,BLACK,M,,40.784601,-73.94684,"(40.784601, -73.94684)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,E,2025-12-31,2025,12,31,4,0
318181414,2025-12-31,01:49:00,2025-12-31T00:00:00.000,02:25:00,83,2025-12-31T00:00:00.000,109,GRAND LARCENY,404.0,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1010421,187901,18-24,BLACK,M,33.0,40.68238287,-73.90564046,"(40.68238287, -73.90564046)",PATROL BORO BKLYN NORTH,BUSHWICK AVE.-ABERDEEN ST.,25-44,WHITE HISPANIC,F,2025-12-31,2025,12,31,4,1
318200252,2025-12-18,12:00:00,2025-12-18T00:00:00.000,12:39:00,6,2025-12-31T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),982725,207136,UNKNOWN,UNKNOWN,U,,40.735227,-74.005501,"(40.735227, -74.005501)",PATROL BORO MAN SOUTH,(null),45-64,WHITE HISPANIC,M,2025-12-18,2025,12,18,4,0
318207545,2025-12-31,16:49:00,2025-12-31T00:00:00.000,16:55:00,75,2025-12-31T00:00:00.000,126,MISCELLANEOUS PENAL LAW,117.0,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1016120,184188,18-24,BLACK,M,,40.672182,-73.885112,"(40.672182, -73.885112)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,M,2025-12-31,2025,12,31,4,1
318196653,2025-12-31,14:16:00,2025-12-31T00:00:00.000,14:46:00,75,2025-12-31T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1018725,182229,25-44,BLACK,M,,40.666795,-73.87573,"(40.666795, -73.87573)",PATROL BORO BKLYN NORTH,(null),18-24,BLACK,F,2025-12-31,2025,12,31,4,0
318198614,2025-12-31,15:55:00,2025-12-31T00:00:00.000,16:00:00,18,2025-12-31T00:00:00.000,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,(null),(null),(null),990376,215290,UNKNOWN,WHITE HISPANIC,M,,40.757606,-73.977887,"(40.757606, -73.977887)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-31,2025,12,31,4,1
318213215,2025-12-31,23:00:00,2025-12-31T00:00:00.000,23:58:00,102,2025-12-31T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1034150,193486,18-24,BLACK,M,,40.69761041,-73.82004436,"(40.69761041, -73.82004436)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-31,2025,12,31,4,0
318202672,2025-12-31,10:20:00,2025-12-31T00:00:00.000,10:24:00,42,2025-12-31T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1014342,242221,UNKNOWN,UNKNOWN,U,,40.831475,-73.891261,"(40.831475, -73.891261)",PATROL BORO BRONX,(null),18-24,WHITE HISPANIC,M,2025-12-31,2025,12,31,4,1
318205034,2025-12-31,18:55:00,2025-12-31T00:00:00.000,19:00:00,105,2025-12-31T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1055854,200560,UNKNOWN,BLACK,M,,40.71687779,-73.74169784,"(40.71687779, -73.74169784)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE HISPANIC,M,2025-12-31,2025,12,31,4,0
318200344,2025-12-31,07:16:00,2025-12-31T00:00:00.000,07:45:00,101,2025-12-31T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1051483,157478,25-44,BLACK HISPANIC,M,,40.598673,-73.757894,"(40.598673, -73.757894)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F,2025-12-31,2025,12,31,4,0
318178407,2025-12-31,00:58:00,2025-12-31T00:00:00.000,01:02:00,115,2025-12-31T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1022892,213629,18-24,WHITE HISPANIC,M,,40.752963,-73.860527,"(40.752963, -73.860527)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,M,2025-12-31,2025,12,31,4,1
318203950,2025-12-20,15:15:00,2025-12-20T00:00:00.000,15:45:00,19,2025-12-31T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,VARIETY STORE,N.Y. POLICE DEPT,0,(null),(null),(null),996877,223861,25-44,WHITE,M,,40.781123,-73.954405,"(40.781123, -73.954405)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-20,2025,12,20,4,0
318190074,2025-10-29,10:00:00,2025-12-26T00:00:00.000,10:00:00,20,2025-12-31T00:00:00.000,109,GRAND LARCENY,430.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),989868,222976,UNKNOWN,UNKNOWN,U,,40.778702,-73.979715,"(40.778702, -73.979715)",PATROL BORO MAN NORTH,(null),65+,WHITE,F,2025-10-29,2025,10,29,4,1
318193008,2025-12-26,09:30:00,2025-12-30T00:00:00.000,08:30:00,121,2025-12-31T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,STATEN ISLAND,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),936713,172681,UNKNOWN,UNKNOWN,U,,40.64051845,-74.17128719,"(40.64051845, -74.17128719)",PATROL BORO STATEN ISLAND,(null),65+,UNKNOWN,M,2025-12-26,2025,12,26,4,0
318206310,2025-12-31,21:00:00,2025-12-31T00:00:00.000,21:09:00,67,2025-12-31T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,750.0,RESISTING ARREST,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1006517,180023,25-44,BLACK,M,,40.66077022,-73.91974234,"(40.66077022, -73.91974234)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-31,2025,12,31,4,0
318208015,2025-12-24,16:00:00,2025-12-24T00:00:00.000,17:00:00,109,2025-12-31T00:00:00.000,109,GRAND LARCENY,459.0,"LARCENY,GRAND FROM RESIDENCE/BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1035184,217170,UNKNOWN,UNKNOWN,U,,40.762621,-73.816135,"(40.762621, -73.816135)",PATROL BORO QUEENS NORTH,(null),25-44,ASIAN / PACIFIC ISLANDER,F,2025-12-24,2025,12,24,4,1
