boro_nm,addr_pct_cd,latitude,longitude
MANHATTAN,19,40.766517,-73.954
BRONX,47,40.887333,-73.847248
QUEENS,110,40.74764,-73.85886
QUEENS,100,40.584381,-73.817465
MANHATTAN,18,40.763522,-73.987073
BROOKLYN,68,40.62504754,-74.0244495
QUEENS,108,40.735956,-73.933719
QUEENS,116,40.668298,-73.753025
QUEENS,106,40.681402,-73.829495
MANHATTAN,30,40.827494,-73.945057
BRONX,47,40.886142,-73.844996
BROOKLYN,60,40.58367,-73.962335
BRONX,43,40.814617,-73.856539
BRONX,41,40.822804,-73.900326
BRONX,46,40.859829,-73.898564
QUEENS,109,40.782464,-73.844075
QUEENS,108,40.742463,-73.904365
MANHATTAN,23,40.78999,-73.946884
BRONX,46,40.853793,-73.913062
BRONX,41,40.81383219,-73.89363358
BRONX,43,40.828441,-73.854962
BROOKLYN,75,40.658267,-73.899014
BRONX,47,40.898671,-73.854844
QUEENS,109,40.77680619,-73.80079515
BRONX,50,40.899833,-73.897112
QUEENS,115,40.76374182,-73.86336509
BROOKLYN,90,40.70271304,-73.9373173
MANHATTAN,24,40.793059,-73.972026
BRONX,43,40.824847,-73.854119
MANHATTAN,14,40.75603526,-73.98694809
BRONX,46,40.85352329,-73.90272273
BROOKLYN,73,40.679066,-73.915067
BRONX,45,40.816466,-73.82196
MANHATTAN,30,40.82403172,-73.94475817
STATEN ISLAND,120,40.61639619,-74.11744833
MANHATTAN,18,40.75797289,-73.98553636
MANHATTAN,14,40.75253,-73.993223
MANHATTAN,23,40.790718,-73.95057
BRONX,43,40.82975345,-73.87373033
BRONX,42,40.83138511,-73.90683844
MANHATTAN,18,40.765085,-73.98302
STATEN ISLAND,120,40.615969,-74.067518
BROOKLYN,67,40.65847841,-73.92817174
QUEENS,106,40.681379,-73.821785
BRONX,41,40.8209858,-73.89161332
BRONX,47,40.894529,-73.85676
BROOKLYN,83,40.696725,-73.925517
BRONX,47,40.884266,-73.844228
(null),18,40.768786,-73.988806
QUEENS,114,40.78009016,-73.91939271
BRONX,40,40.816336,-73.918669
BRONX,44,40.833218,-73.927556
BRONX,47,40.889943,-73.837778
BROOKLYN,90,40.705388,-73.944629
BRONX,49,40.8598,-73.851663
QUEENS,106,40.687696,-73.808666
BRONX,47,40.88092177,-73.84980917
BRONX,52,40.87966,-73.881914
QUEENS,114,40.773247,-73.926241
QUEENS,102,40.691576,-73.847168
MANHATTAN,6,40.734305,-73.99369
BRONX,47,40.889972,-73.854203
BROOKLYN,77,40.675414,-73.937462
BROOKLYN,63,40.636228,-73.924825
BRONX,47,40.87981,-73.852259
BROOKLYN,60,40.575235,-73.985047
BRONX,41,40.820594,-73.89115
BROOKLYN,75,40.66441274,-73.88726114
BRONX,47,40.8808,-73.859269
MANHATTAN,5,40.714831,-73.993677
BROOKLYN,67,40.647928,-73.954582
MANHATTAN,19,40.769132,-73.952091
QUEENS,107,40.7175096,-73.78028749
BRONX,47,40.898204,-73.85086
QUEENS,105,40.696257,-73.745711
BRONX,42,40.823335,-73.913355
BROOKLYN,77,40.668978,-73.925546
BROOKLYN,73,40.671168,-73.909688
BRONX,47,40.879859,-73.863419
MANHATTAN,32,40.81433,-73.944422
BRONX,47,40.88024132,-73.86324863
QUEENS,109,40.771099,-73.801111
BRONX,40,40.817404,-73.915761
BRONX,52,40.859673,-73.904279
BRONX,50,40.88509925,-73.90064767
QUEENS,102,40.696483,-73.844789
BRONX,47,40.878842,-73.850663
BROOKLYN,66,40.6399954,-74.00487514
MANHATTAN,13,40.73443438,-73.98990393
BRONX,49,40.871515,-73.848263
QUEENS,114,40.772879,-73.914685
MANHATTAN,1,40.723617,-73.99999
MANHATTAN,1,40.707128,-74.005244
BROOKLYN,70,40.64399838,-73.96779258
MANHATTAN,6,40.737965,-73.998264
BRONX,50,40.875315,-73.910254
MANHATTAN,17,40.754314,-73.973963
QUEENS,100,40.581042,-73.839475
BROOKLYN,66,40.635936,-73.9792
BRONX,43,40.8229123084767,-73.8700413043181
BRONX,47,40.886861,-73.862684
QUEENS,106,40.680588,-73.83823
BROOKLYN,68,40.614263,-74.025624
BROOKLYN,67,40.654638,-73.929679
BRONX,49,40.872853,-73.852185
QUEENS,114,40.769957,-73.908923
QUEENS,105,40.701512,-73.74457
MANHATTAN,20,40.770743,-73.987382
QUEENS,103,40.704477,-73.797356
MANHATTAN,9,40.721788,-73.97898
MANHATTAN,32,40.821862,-73.94264
BRONX,50,40.870042,-73.903112
BROOKLYN,70,40.636019,-73.951675
QUEENS,114,40.757388,-73.908668
MANHATTAN,1,40.718755,-74.009867
BROOKLYN,63,40.606612,-73.925347
QUEENS,106,40.686557,-73.812068
MANHATTAN,1,40.706327,-74.012882
BRONX,43,40.823885,-73.844428
BROOKLYN,75,40.66392463,-73.89960379
QUEENS,106,40.676213,-73.819663
MANHATTAN,17,40.743172,-73.976985
MANHATTAN,6,40.73352,-74.003533
BROOKLYN,75,40.680804,-73.882959
BROOKLYN,67,40.653242,-73.952745
BROOKLYN,81,40.681474,-73.933255
BROOKLYN,90,40.70757732,-73.9288366
BROOKLYN,71,40.657006,-73.960191
QUEENS,112,40.72145346,-73.84397787
MANHATTAN,1,40.71990405,-74.00260102
BRONX,49,40.873142,-73.853118
MANHATTAN,18,40.77146406,-73.99434623
QUEENS,104,40.716515,-73.876267
BRONX,50,40.878257,-73.903017
BROOKLYN,78,40.681843,-73.983063
BROOKLYN,73,40.680837,-73.912703
BRONX,40,40.817089,-73.928879
BRONX,50,40.877414,-73.905905
BRONX,47,40.869453,-73.834691
MANHATTAN,14,40.75219043,-73.99346359
BRONX,44,40.83262823,-73.92537469
BRONX,52,40.873082,-73.889003
BRONX,47,40.876345,-73.851329
BRONX,52,40.87414,-73.874268
MANHATTAN,14,40.752264,-73.991558
QUEENS,101,40.607678,-73.752062
STATEN ISLAND,120,40.634248,-74.120936
(null),13,40.739877,-73.996869
QUEENS,103,40.695568,-73.808718
QUEENS,106,40.654908,-73.851503
BRONX,47,40.87618214,-73.85444837
QUEENS,114,40.771731,-73.916091
BROOKLYN,90,40.707949,-73.961065
BROOKLYN,60,40.576333,-73.964067
STATEN ISLAND,122,40.60213683,-74.11487001
MANHATTAN,18,40.766938,-73.986433
BRONX,49,40.8595649,-73.86742683
BRONX,46,40.85481,-73.906453
BRONX,43,40.833507,-73.866639
BROOKLYN,90,40.70588893,-73.94296613
QUEENS,114,40.762615,-73.916042
MANHATTAN,7,40.717187,-73.988914
BRONX,47,40.884615,-73.866119
MANHATTAN,34,40.870604,-73.916361
BRONX,47,40.874167,-73.865612
BRONX,50,40.873392,-73.900629
BROOKLYN,81,40.68268103,-73.92266889
MANHATTAN,14,40.751978,-73.989915
QUEENS,104,40.732868,-73.888343
QUEENS,109,40.779579,-73.806069
BROOKLYN,83,40.68963,-73.914324
QUEENS,101,40.60289201,-73.75035322
BROOKLYN,72,40.636924,-74.008083
BRONX,52,40.861504,-73.909764
QUEENS,112,40.714845,-73.831846
MANHATTAN,34,40.86510713,-73.91844727
BROOKLYN,79,40.680738,-73.949637
STATEN ISLAND,123,40.553258,-74.191893
QUEENS,105,40.75355771,-73.7036103
STATEN ISLAND,123,40.546434,-74.174578
BROOKLYN,75,40.664835,-73.893548
BRONX,49,40.867928,-73.868769
BROOKLYN,75,40.660806,-73.899237
MANHATTAN,26,40.81873559,-73.96108198
MANHATTAN,19,40.765087,-73.953598
BROOKLYN,61,40.58817221,-73.95245294
BROOKLYN,69,40.634647,-73.890627
BRONX,52,40.864725,-73.890684
STATEN ISLAND,120,40.62112,-74.082049
QUEENS,106,40.687101,-73.824594
BROOKLYN,66,40.640355,-73.986585
MANHATTAN,1,40.71443,-74.006101
BRONX,48,40.854153,-73.886039
BRONX,41,40.817379,-73.887234
QUEENS,116,40.657369,-73.768776
BRONX,48,40.857647,-73.891111
QUEENS,108,40.747058,-73.902141
BROOKLYN,78,40.669017,-73.979817
BROOKLYN,75,40.667374,-73.872323
STATEN ISLAND,122,40.56066,-74.149458
BROOKLYN,79,40.680689,-73.943382
BRONX,49,40.866005,-73.87044
STATEN ISLAND,121,40.587186,-74.164528
MANHATTAN,13,40.740237,-73.989487
MANHATTAN,1,40.718938,-74.011423
BRONX,49,40.863089,-73.860162
MANHATTAN,7,40.715833,-73.986296
BRONX,52,40.86332983,-73.89919792
MANHATTAN,5,40.716345,-74.001252
STATEN ISLAND,120,40.608919,-74.062312
BROOKLYN,83,40.699112,-73.910285
QUEENS,114,40.752011,-73.935874
QUEENS,103,40.70720247,-73.79487872
MANHATTAN,14,40.752885,-73.991112
BRONX,52,40.864376,-73.901565
BROOKLYN,83,40.701535,-73.93591
QUEENS,103,40.706292,-73.79642
BRONX,49,40.868701,-73.861467
BRONX,52,40.862525,-73.89826
BRONX,42,40.832267,-73.900093
BRONX,44,40.820068,-73.930566
BROOKLYN,72,40.644676,-74.012614
QUEENS,114,40.769592,-73.925269
BRONX,40,40.819025,-73.90672
QUEENS,115,40.753451,-73.878353
BRONX,49,40.868618,-73.848999
BRONX,52,40.86273501,-73.90332024
BROOKLYN,72,40.656604,-74.00368
BROOKLYN,81,40.67942,-73.922054
BROOKLYN,73,40.65564,-73.911541
QUEENS,113,40.68527886,-73.77239993
MANHATTAN,19,40.776647,-73.959781
BRONX,52,40.86632804,-73.8883578
QUEENS,105,40.714765,-73.750885
BROOKLYN,83,40.68944,-73.918026
BROOKLYN,73,40.658443,-73.909792
STATEN ISLAND,122,40.594977,-74.103045
QUEENS,106,40.6832034,-73.82741333
BRONX,43,40.820437,-73.86513
QUEENS,110,40.741858,-73.850692
BRONX,52,40.866324,-73.887069
BROOKLYN,66,40.637337,-73.972962
BRONX,49,40.86291943,-73.85203346
BRONX,52,40.861418,-73.907385
BRONX,52,40.862751,-73.904128
MANHATTAN,14,40.75417,-73.982504
STATEN ISLAND,122,40.597138,-74.067007
BROOKLYN,75,40.66778375,-73.86241897
BROOKLYN,81,40.688363,-73.925475
QUEENS,104,40.700545,-73.8933
BRONX,47,40.868192,-73.833582
BROOKLYN,67,40.658303,-73.922311
QUEENS,113,40.656503,-73.770671
QUEENS,102,40.700177,-73.833238
BROOKLYN,77,40.66591778,-73.92546388
QUEENS,105,40.733778,-73.724902
BRONX,47,40.867556,-73.839555
MANHATTAN,34,40.854006,-73.930312
QUEENS,116,40.661393,-73.756002
MANHATTAN,18,40.768089,-73.982391
BRONX,46,40.854558,-73.908896
MANHATTAN,17,40.75450482,-73.96569623
BRONX,52,40.86847,-73.901729
BRONX,52,40.866526,-73.892623
QUEENS,104,40.724137,-73.869032
QUEENS,103,40.70396,-73.796549
QUEENS,105,40.704321,-73.746822
QUEENS,104,40.705214,-73.865928
BROOKLYN,63,40.615744,-73.899206
BROOKLYN,76,40.685766,-73.998636
BRONX,48,40.853939,-73.892438
QUEENS,112,40.7253,-73.854876
BRONX,49,40.859099,-73.853092
QUEENS,100,40.579088,-73.83569
QUEENS,110,40.74184182,-73.88100252
QUEENS,106,40.650258,-73.835682
BRONX,52,40.86607022,-73.89438159
BRONX,41,40.82102004,-73.88724513
MANHATTAN,10,40.73975138,-74.00252241
QUEENS,105,40.742089,-73.710082
BRONX,40,40.81801249,-73.92518514
MANHATTAN,23,40.78869537,-73.9378611
BRONX,48,40.853634,-73.895956
STATEN ISLAND,120,40.635248,-74.094616
MANHATTAN,23,40.797698,-73.944421
BRONX,45,40.867845,-73.831296
BROOKLYN,90,40.71007,-73.962715
QUEENS,103,40.694016,-73.804199
BRONX,49,40.868984,-73.843373
QUEENS,111,40.752151,-73.791989
BROOKLYN,63,40.634246,-73.922697
BROOKLYN,75,40.660444,-73.879139
QUEENS,114,40.754934,-73.91039
BROOKLYN,67,40.654072,-73.95138
BRONX,52,40.860334,-73.910464
MANHATTAN,14,40.753463,-73.994399
BROOKLYN,88,40.688679,-73.97772
MANHATTAN,10,40.75296,-74.00405
BRONX,41,40.819081,-73.900845
BRONX,49,40.853648,-73.84163
BRONX,46,40.858396,-73.900567
MANHATTAN,19,40.768497,-73.952555
BRONX,46,40.85419,-73.899789
BROOKLYN,68,40.6372129,-74.02219844
QUEENS,114,40.754164,-73.944653
MANHATTAN,18,40.76651,-73.982364
QUEENS,114,40.753581,-73.914005
BRONX,49,40.855573,-73.86572
MANHATTAN,19,40.7629,-73.958113
BROOKLYN,83,40.700454,-73.914828
MANHATTAN,32,40.817545,-73.942072
BRONX,41,40.816629,-73.888508
MANHATTAN,9,40.731858,-73.983752
BRONX,43,40.818824,-73.849562
BRONX,48,40.854039,-73.884046
BRONX,48,40.856711,-73.891902
BROOKLYN,81,40.681373,-73.921075
BROOKLYN,84,40.686996,-73.980816
BROOKLYN,70,40.634229,-73.949114
BRONX,48,40.858984,-73.889063
BROOKLYN,72,40.657054,-73.981754
MANHATTAN,34,40.85509,-73.938337
BROOKLYN,84,40.685585,-73.979274
BROOKLYN,75,40.666095,-73.868645
BROOKLYN,72,40.649732,-73.974802
BROOKLYN,63,40.615689,-73.913495
BROOKLYN,77,40.67034097,-73.94210613
QUEENS,105,40.735841,-73.709712
QUEENS,103,40.70058232,-73.80774181
QUEENS,112,40.732855,-73.863883
QUEENS,114,40.764117,-73.919238
BROOKLYN,71,40.662286,-73.945591
BROOKLYN,77,40.673052,-73.943245
BRONX,49,40.860855,-73.866976
QUEENS,105,40.70118815,-73.74147011
BRONX,46,40.856122,-73.908619
BRONX,46,40.856402,-73.899371
BRONX,40,40.817561,-73.905975
MANHATTAN,34,40.85371674,-73.92680055
MANHATTAN,6,40.734786,-74.003952
MANHATTAN,10,40.752052,-74.002854
BRONX,40,40.819211,-73.91635
BROOKLYN,81,40.686604,-73.934276
BRONX,46,40.859002,-73.899027
BRONX,46,40.858729,-73.901539
MANHATTAN,1,40.70627854,-74.01118826
QUEENS,103,40.696284,-73.804359
QUEENS,107,40.733139,-73.787051
QUEENS,115,40.7550297,-73.8726917
BROOKLYN,81,40.67887059,-73.9216458
QUEENS,102,40.689773,-73.835754
BRONX,40,40.816777,-73.91529
MANHATTAN,18,40.764433,-73.988266
MANHATTAN,5,40.710782,-73.996632
QUEENS,101,40.6077768,-73.75244182
STATEN ISLAND,120,40.63777181,-74.07601437
BRONX,41,40.817148,-73.884781
BROOKLYN,75,40.660591,-73.883507
QUEENS,107,40.713136,-73.802842
BROOKLYN,75,40.657787,-73.89002
MANHATTAN,13,40.732213,-73.978373
QUEENS,101,40.592111,-73.78775
MANHATTAN,34,40.85827327,-73.93181682
BRONX,48,40.858039,-73.889888
BRONX,46,40.858059,-73.899587
QUEENS,115,40.764745,-73.881352
STATEN ISLAND,120,40.62635,-74.130689
BRONX,40,40.812701,-73.921625
QUEENS,103,40.701485,-73.807905
MANHATTAN,34,40.853693,-73.93395
MANHATTAN,18,40.762977,-73.976073
BROOKLYN,79,40.680349,-73.948645
MANHATTAN,19,40.763801,-73.967044
QUEENS,104,40.713099,-73.909311
BRONX,41,40.81199,-73.880965
BRONX,49,40.85558,-73.863838
QUEENS,114,40.76464,-73.940833
BRONX,46,40.853825,-73.907918
QUEENS,109,40.752858,-73.806891
BRONX,41,40.81538,-73.887655
BROOKLYN,63,40.609015,-73.921605
BRONX,41,40.814664,-73.897179
QUEENS,104,40.732551,-73.901087
BRONX,49,40.86116429,-73.85756861
QUEENS,100,40.58149277,-73.82954099
QUEENS,106,40.665351,-73.851088
STATEN ISLAND,121,40.633455,-74.147028
BRONX,40,40.81603216,-73.90808104
MANHATTAN,13,40.739725,-73.976477
BRONX,52,40.859974,-73.905133
QUEENS,110,40.735894,-73.880023
BROOKLYN,67,40.65015,-73.944675
QUEENS,107,40.70903,-73.818915
QUEENS,107,40.713439,-73.79693
BRONX,40,40.814113,-73.917181
MANHATTAN,18,40.7650240788333,-73.9848359497083
QUEENS,107,40.711617,-73.796043
QUEENS,105,40.71294417,-73.74523007
MANHATTAN,32,40.813421,-73.943227
BROOKLYN,77,40.67371,-73.930658
QUEENS,111,40.765936,-73.744945
BROOKLYN,63,40.605306,-73.914341
MANHATTAN,34,40.86066572,-73.92170275
BRONX,52,40.859501,-73.904904
BRONX,40,40.820093,-73.901448
MANHATTAN,32,40.813488,-73.950108
BRONX,46,40.855641,-73.912447
QUEENS,109,40.776469,-73.818188
MANHATTAN,6,40.735999,-73.995731
BRONX,40,40.813936,-73.908828
QUEENS,109,40.7542,-73.832963
QUEENS,104,40.712938,-73.917415
BROOKLYN,73,40.658119,-73.90146
MANHATTAN,5,40.71414,-73.996143
BROOKLYN,73,40.667368,-73.903383
BROOKLYN,79,40.683067,-73.951983
MANHATTAN,6,40.7338967584511,-74.0053958373447
MANHATTAN,34,40.85048,-73.935591
MANHATTAN,34,40.847734,-73.933079
BRONX,49,40.85963239,-73.8445358
QUEENS,114,40.753292,-73.937556
QUEENS,108,40.739923,-73.958639
QUEENS,104,40.7044350296655,-73.8937807141634
QUEENS,101,40.596574,-73.7631
MANHATTAN,17,40.751761,-73.973732
BROOKLYN,61,40.59528971,-73.94673701
MANHATTAN,10,40.753667,-73.996954
BRONX,48,40.855576,-73.883685
QUEENS,109,40.765236,-73.828463
BRONX,40,40.812387,-73.904941
MANHATTAN,19,40.767202,-73.953501
QUEENS,116,40.666143,-73.772265
QUEENS,115,40.751975,-73.863773
BROOKLYN,66,40.637939,-73.990891
QUEENS,108,40.7518401,-73.90357142
MANHATTAN,14,40.7547,-73.993502
MANHATTAN,18,40.765344,-73.989456
QUEENS,109,40.767905,-73.840253
QUEENS,106,40.688756,-73.8123
BRONX,46,40.84945286,-73.90599986
MANHATTAN,34,40.856404,-73.930102
BROOKLYN,67,40.643401,-73.946364
BROOKLYN,70,40.612237,-73.953842
BROOKLYN,60,40.571858,-73.997878
BROOKLYN,60,40.576767,-74.004391
BROOKLYN,83,40.689203,-73.913571
QUEENS,112,40.736014,-73.849881
QUEENS,116,40.659075,-73.726851
MANHATTAN,13,40.734984,-73.988053
BRONX,46,40.85264415,-73.90841722
BROOKLYN,62,40.607415,-73.985796
BRONX,48,40.847495,-73.892732
BRONX,46,40.853304,-73.899665
BROOKLYN,61,40.607049,-73.958905
BROOKLYN,69,40.635571,-73.900112
MANHATTAN,34,40.85090739,-73.93828373
QUEENS,105,40.732576,-73.724288
BROOKLYN,75,40.671247,-73.866094
BRONX,41,40.811852,-73.902256
BROOKLYN,83,40.69994606,-73.91180787
BROOKLYN,75,40.675758,-73.883068
BROOKLYN,71,40.656101,-73.939078
QUEENS,114,40.753165,-73.921051
BRONX,46,40.85302757,-73.91825604
BROOKLYN,63,40.618417,-73.945293
BROOKLYN,75,40.653674,-73.867283
BRONX,49,40.85324,-73.853654
BROOKLYN,79,40.692529,-73.94139
BRONX,48,40.851194,-73.89884
QUEENS,115,40.764526,-73.864114
BRONX,46,40.85139627,-73.90287766
BROOKLYN,88,40.690507,-73.968287
BROOKLYN,68,40.622328,-74.035943
QUEENS,103,40.692189,-73.795755
QUEENS,113,40.6723793,-73.78574628
BRONX,43,40.814463,-73.865881
BRONX,49,40.851292,-73.852134
MANHATTAN,13,40.73521404,-73.99171521
BRONX,45,40.849714,-73.830374
MANHATTAN,14,40.751276,-73.982501
BROOKLYN,79,40.694402,-73.944662
QUEENS,104,40.703768,-73.877485
MANHATTAN,19,40.76508,-73.967168
QUEENS,110,40.752111,-73.836994
MANHATTAN,19,40.767692,-73.969478
QUEENS,103,40.712607,-73.770869
BROOKLYN,88,40.68741548,-73.95971271
BROOKLYN,66,40.635938,-73.974572
BRONX,45,40.847449,-73.828289
BRONX,40,40.81323333,-73.90907475
MANHATTAN,17,40.747974,-73.977538
QUEENS,103,40.70213305,-73.80444093
BROOKLYN,75,40.677254,-73.872368
BROOKLYN,73,40.656919,-73.904088
QUEENS,102,40.683428,-73.848984
QUEENS,102,40.69286,-73.815788
QUEENS,106,40.672896,-73.849546
BROOKLYN,72,40.65430947,-74.00441848
MANHATTAN,32,40.81338786,-73.94510298
QUEENS,109,40.76722262,-73.79361444
MANHATTAN,7,40.71920377,-73.99036439
BRONX,46,40.850497,-73.901017
QUEENS,106,40.679051,-73.849283
BROOKLYN,90,40.702987,-73.935941
BROOKLYN,66,40.634195,-73.992994
QUEENS,108,40.750127,-73.951747
BRONX,40,40.809193,-73.92519
BRONX,43,40.806283,-73.852859
BROOKLYN,73,40.663189,-73.910051
QUEENS,109,40.748411,-73.828822
BRONX,40,40.807242,-73.910504
BROOKLYN,75,40.649059,-73.88408
BROOKLYN,84,40.689967,-73.982122
BROOKLYN,77,40.671942,-73.947524
MANHATTAN,34,40.851656,-73.927617
BRONX,46,40.852375,-73.913524
QUEENS,107,40.733778,-73.777266
MANHATTAN,18,40.764149,-73.986614
QUEENS,106,40.687215,-73.817972
QUEENS,106,40.6806672,-73.84271766
BROOKLYN,73,40.65209659,-73.90855918
MANHATTAN,18,40.764222,-73.98097928
BROOKLYN,62,40.6022161657077,-74.0029507988395
MANHATTAN,18,40.7677586,-73.99326351
BRONX,46,40.847626,-73.903654
BROOKLYN,62,40.610655,-74.004721
QUEENS,114,40.763367,-73.917639
QUEENS,113,40.680077,-73.791103
BROOKLYN,61,40.592864,-73.939441
QUEENS,104,40.712737,-73.901421
BROOKLYN,69,40.652675,-73.896737
BRONX,46,40.851,-73.9099
BROOKLYN,60,40.585888,-73.973333
BRONX,40,40.805204,-73.913658
BRONX,49,40.852484,-73.855331
QUEENS,104,40.71333322,-73.91303824
MANHATTAN,34,40.848737,-73.9365
STATEN ISLAND,123,40.525001,-74.215033
BROOKLYN,84,40.692184,-73.985777
QUEENS,111,40.761434,-73.72666
QUEENS,103,40.69398,-73.794925
MANHATTAN,32,40.810638,-73.9434
MANHATTAN,5,40.72543198,-73.99677099
MANHATTAN,6,40.728989,-74.000814
BROOKLYN,68,40.615856,-74.031158
BROOKLYN,66,40.617803,-73.963852
QUEENS,110,40.751155,-73.857301
BROOKLYN,67,40.655914,-73.931841
BROOKLYN,68,40.631817,-74.027651
BROOKLYN,67,40.66274522,-73.92193147
BRONX,40,40.806477,-73.917726
MANHATTAN,14,40.750266,-73.987859
BRONX,44,40.842949,-73.921712
QUEENS,116,40.674616,-73.744558
STATEN ISLAND,123,40.533737,-74.15603
BROOKLYN,84,40.700089,-73.987325
MANHATTAN,9,40.7265156408036,-73.9882902437563
BRONX,40,40.807789,-73.905605
BROOKLYN,63,40.611726,-73.926126
STATEN ISLAND,123,40.527808,-74.232404
MANHATTAN,18,40.76045664,-73.98373096
QUEENS,103,40.71277524,-73.77200304
BROOKLYN,70,40.63404712,-73.96310282
QUEENS,100,40.5859433449759,-73.8161019228725
BROOKLYN,61,40.594873,-73.940817
STATEN ISLAND,120,40.623343,-74.095181
BROOKLYN,75,40.678116,-73.87413
MANHATTAN,7,40.718956,-73.987074
QUEENS,109,40.747856,-73.798144
MANHATTAN,18,40.760505,-73.981846
MANHATTAN,10,40.749208,-74.00185
BROOKLYN,66,40.635748,-73.97971
QUEENS,113,40.667548,-73.786867
BROOKLYN,70,40.644678,-73.961689
BROOKLYN,67,40.632956,-73.945744
BROOKLYN,77,40.67408,-73.929229
MANHATTAN,14,40.748462,-73.99433
QUEENS,114,40.760296,-73.921797
MANHATTAN,7,40.71405458,-73.99018838
MANHATTAN,30,40.822417,-73.952663
BRONX,40,40.80557,-73.925471
MANHATTAN,1,40.72825,-74.005372
MANHATTAN,28,40.80603,-73.956099
MANHATTAN,1,40.727698,-74.007263
QUEENS,115,40.750023,-73.865315
MANHATTAN,19,40.761804,-73.960371
MANHATTAN,9,40.725407,-73.994689
MANHATTAN,28,40.809172,-73.953806
STATEN ISLAND,121,40.623246,-74.149218
QUEENS,107,40.708904,-73.815083
QUEENS,102,40.692949,-73.85426
MANHATTAN,18,40.759057,-73.985223
QUEENS,116,40.66477,-73.776225
BROOKLYN,77,40.671722,-73.95172
BRONX,46,40.847276,-73.910442
BRONX,40,40.810032,-73.916618
QUEENS,101,40.610036,-73.753588
QUEENS,109,40.751279,-73.82374
BROOKLYN,71,40.656301,-73.956435
MANHATTAN,33,40.843852,-73.936823
BRONX,40,40.80555892,-73.91240844
MANHATTAN,25,40.804723,-73.938229
BROOKLYN,62,40.59582241,-73.98372066
QUEENS,103,40.703356,-73.814832
QUEENS,107,40.740262,-73.821663
BROOKLYN,63,40.62121672,-73.93538021
BRONX,44,40.841586,-73.917783
BRONX,40,40.805523,-73.918387
BRONX,48,40.846923,-73.881528
BROOKLYN,67,40.659443,-73.921124
MANHATTAN,9,40.726287,-73.987795
MANHATTAN,18,40.762394,-73.983423
MANHATTAN,26,40.806402,-73.96508
BRONX,48,40.842583,-73.89299
STATEN ISLAND,120,40.61271655,-74.08500459
QUEENS,103,40.700893,-73.807813
BRONX,46,40.846216,-73.909699
BROOKLYN,84,40.692264,-73.987744
QUEENS,115,40.75628666,-73.86072018
BROOKLYN,67,40.654875,-73.925872
QUEENS,113,40.680388,-73.779703
MANHATTAN,6,40.72751,-73.997807
QUEENS,108,40.74891559,-73.93739654
BRONX,49,40.845877,-73.868672
STATEN ISLAND,120,40.61683467,-74.07988064
BRONX,46,40.847041,-73.92274
BROOKLYN,67,40.65080714,-73.94957212
BRONX,41,40.809069,-73.882662
BRONX,48,40.84354,-73.89126
QUEENS,105,40.726603,-73.715424
QUEENS,111,40.748212,-73.756251
BRONX,48,40.844079,-73.889286
MANHATTAN,18,40.758966,-73.981115
BROOKLYN,62,40.61261622,-74.0008428
BROOKLYN,78,40.685144,-73.977462
QUEENS,102,40.690271,-73.859997
BROOKLYN,75,40.687698,-73.872978
MANHATTAN,18,40.759913,-73.986291
QUEENS,116,40.675666,-73.739089
BROOKLYN,66,40.635628,-73.982534
MANHATTAN,18,40.75940559,-73.98510289
QUEENS,103,40.708983,-73.794145
BROOKLYN,75,40.644225,-73.882088
BROOKLYN,83,40.70219178,-73.92833743
QUEENS,105,40.751479,-73.713251
QUEENS,106,40.649975,-73.837597
BROOKLYN,72,40.64590977,-74.01316008
BRONX,40,40.805708,-73.926853
BRONX,46,40.846177,-73.918682
MANHATTAN,17,40.760461,-73.96592
MANHATTAN,10,40.749584,-74.004655
BROOKLYN,69,40.635775,-73.906007
MANHATTAN,28,40.807362,-73.949511
MANHATTAN,25,40.80949653,-73.93580791
BROOKLYN,70,40.62289401,-73.96001102
BROOKLYN,63,40.620639,-73.91933
QUEENS,112,40.726524,-73.860696
QUEENS,112,40.726081,-73.858347
QUEENS,102,40.69198,-73.814875
QUEENS,115,40.761849,-73.864902
QUEENS,111,40.749927,-73.770735
BRONX,44,40.84246447,-73.92413483
MANHATTAN,9,40.726379,-73.978722
BROOKLYN,83,40.693044,-73.928276
MANHATTAN,14,40.749118,-73.99014
BROOKLYN,68,40.637709,-74.034861
MANHATTAN,23,40.795815,-73.9371
BROOKLYN,66,40.639304,-73.998432
QUEENS,103,40.708724,-73.784674
BROOKLYN,68,40.631346,-74.015037
MANHATTAN,9,40.733989,-73.989887
QUEENS,104,40.701955,-73.905006
QUEENS,109,40.75989506,-73.82393339
BROOKLYN,67,40.642994,-73.934291
MANHATTAN,1,40.711466,-74.012218
BROOKLYN,79,40.687401,-73.940369
MANHATTAN,5,40.718704,-74.000904
QUEENS,103,40.708099,-73.801469
QUEENS,115,40.75117,-73.871951
MANHATTAN,18,40.759872,-73.982309
BROOKLYN,90,40.71296452,-73.92760442
MANHATTAN,6,40.729142,-74.007033
BRONX,42,40.8363,-73.888411
STATEN ISLAND,121,40.6231883776008,-74.1492376947323
QUEENS,101,40.59527,-73.756726
QUEENS,114,40.760155,-73.918045
BRONX,44,40.840628,-73.924385
BROOKLYN,61,40.600276,-73.943355
QUEENS,102,40.70000932,-73.83088612
BROOKLYN,69,40.63917161,-73.91603184
BRONX,42,40.83737082,-73.88776673
BROOKLYN,88,40.690835,-73.965395
